# Table name/description: "Top500 General case (not Gly, Pro, or pre-Pro) B<30"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: -180.0 180.0 180 true
#   x2: -180.0 180.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
-179.0 -179.0 0.0918642445114388
-179.0 -177.0 0.07105717866463215
-179.0 -175.0 0.05589019028656642
-179.0 -173.0 0.04474949968654133
-179.0 -171.0 0.0360351403790235
-179.0 -169.0 0.028990303969589997
-179.0 -167.0 0.0235051220223062
-179.0 -165.0 0.019153736844194108
-179.0 -163.0 0.015527701455134213
-179.0 -161.0 0.012503412327098591
-179.0 -159.0 0.00999259067617878
-179.0 -157.0 0.007993151815998687
-179.0 -155.0 0.006493624963383027
-179.0 -153.0 0.005440058967895735
-179.0 -151.0 0.004606485151970238
-179.0 -149.0 0.0039005500507625834
-179.0 -147.0 0.003270816427448609
-179.0 -145.0 0.002719234652774396
-179.0 -143.0 0.0022661787984485982
-179.0 -141.0 0.001882799064030545
-179.0 -139.0 0.0015317055392869764
-179.0 -137.0 0.0012237152476267741
-179.0 -135.0 9.466721200426142E-4
-179.0 -133.0 6.955063522459857E-4
-179.0 -131.0 4.885969068153371E-4
-179.0 -129.0 3.392012623678356E-4
-179.0 -127.0 2.538287491914685E-4
-179.0 -125.0 2.2000568274102147E-4
-179.0 -123.0 2.181881798500661E-4
-179.0 -121.0 2.498788789820276E-4
-179.0 -119.0 3.07030735901797E-4
-179.0 -117.0 3.679514999080847E-4
-179.0 -115.0 4.2828268689743714E-4
-179.0 -113.0 4.842168533365381E-4
-179.0 -111.0 5.334248216392771E-4
-179.0 -109.0 5.739945235588936E-4
-179.0 -107.0 6.054293610234674E-4
-179.0 -105.0 6.401210974617903E-4
-179.0 -103.0 6.857152670992412E-4
-179.0 -101.0 7.479740813049027E-4
-179.0 -99.0 8.313718628597099E-4
-179.0 -97.0 9.393821457267658E-4
-179.0 -95.0 0.0010659320280976602
-179.0 -93.0 0.00120471840354759
-179.0 -91.0 0.0013495182973388836
-179.0 -89.0 0.0014977391669121428
-179.0 -87.0 0.001648454098083105
-179.0 -85.0 0.0017997009121124268
-179.0 -83.0 0.001946688186491455
-179.0 -81.0 0.002083764928666315
-179.0 -79.0 0.00220273125702652
-179.0 -77.0 0.002296910864270461
-179.0 -75.0 0.0023615294709127157
-179.0 -73.0 0.0023936933169445914
-179.0 -71.0 0.0023924894729551826
-179.0 -69.0 0.0023692145549162554
-179.0 -67.0 0.0023323118050377818
-179.0 -65.0 0.002288738157796364
-179.0 -63.0 0.0022426466401418406
-179.0 -61.0 0.00219529407871565
-179.0 -59.0 0.0021498819900623387
-179.0 -57.0 0.0021104885836427515
-179.0 -55.0 0.0020832476516113407
-179.0 -53.0 0.0020670649426823957
-179.0 -51.0 0.00206146274584722
-179.0 -49.0 0.0020585536910646763
-179.0 -47.0 0.002046964491153616
-179.0 -45.0 0.002024190984571377
-179.0 -43.0 0.001989604880300548
-179.0 -41.0 0.0019475287004611132
-179.0 -39.0 0.0018998035647572694
-179.0 -37.0 0.0018453612789185742
-179.0 -35.0 0.0017828896061815802
-179.0 -33.0 0.0017114035892136748
-179.0 -31.0 0.0016311367931953465
-179.0 -29.0 0.0015433956992141448
-179.0 -27.0 0.0014527453020889145
-179.0 -25.0 0.0013596816402522591
-179.0 -23.0 0.0012692431021360817
-179.0 -21.0 0.0011856102196275858
-179.0 -19.0 0.0011241807620736514
-179.0 -17.0 0.0010977346829957049
-179.0 -15.0 0.001103052765437342
-179.0 -13.0 0.0011371051410476937
-179.0 -11.0 0.001197483904027929
-179.0 -9.0 0.001283308370131189
-179.0 -7.0 0.0013920171575246634
-179.0 -5.0 0.0015206156703220684
-179.0 -3.0 0.001656016082499134
-179.0 -1.0 0.0017856024787609077
-179.0 1.0 0.001905133863463331
-179.0 3.0 0.0020117237213779534
-179.0 5.0 0.0021027379701132375
-179.0 7.0 0.002173507173410053
-179.0 9.0 0.0022236284004531217
-179.0 11.0 0.0022528920857141487
-179.0 13.0 0.0022544843171499285
-179.0 15.0 0.002230273154377943
-179.0 17.0 0.0021811253756394435
-179.0 19.0 0.0021127816772111203
-179.0 21.0 0.0020477746859617458
-179.0 23.0 0.0020004055491739067
-179.0 25.0 0.0019698936875534884
-179.0 27.0 0.001960386531494362
-179.0 29.0 0.0019889684125920055
-179.0 31.0 0.0020529652021544784
-179.0 33.0 0.0021498074590672062
-179.0 35.0 0.0022767661913288577
-179.0 37.0 0.0024237050362570594
-179.0 39.0 0.002586547004930681
-179.0 41.0 0.0027516597135746803
-179.0 43.0 0.0028973938617132973
-179.0 45.0 0.003016047943964962
-179.0 47.0 0.003122611731926152
-179.0 49.0 0.003229681930332109
-179.0 51.0 0.0033334285564912097
-179.0 53.0 0.0034384997325312703
-179.0 55.0 0.0035573494454812886
-179.0 57.0 0.003714449574534292
-179.0 59.0 0.003912888034489491
-179.0 61.0 0.004135763263587197
-179.0 63.0 0.004363460269066628
-179.0 65.0 0.004592873697228147
-179.0 67.0 0.004821274573456165
-179.0 69.0 0.005046501679663808
-179.0 71.0 0.005332126380193499
-179.0 73.0 0.005712095057618284
-179.0 75.0 0.006165689774072543
-179.0 77.0 0.006650138212390787
-179.0 79.0 0.007140993265880071
-179.0 81.0 0.007598385232171645
-179.0 83.0 0.008023101773310294
-179.0 85.0 0.008448557774031614
-179.0 87.0 0.008828087678698
-179.0 89.0 0.00913421265180639
-179.0 91.0 0.009368439644455443
-179.0 93.0 0.009542581653857081
-179.0 95.0 0.00967916583721635
-179.0 97.0 0.00976483100208452
-179.0 99.0 0.009787996507462093
-179.0 101.0 0.009797493509023045
-179.0 103.0 0.009865427178099606
-179.0 105.0 0.010022180991428606
-179.0 107.0 0.01024405235449731
-179.0 109.0 0.010610003032335025
-179.0 111.0 0.011218056810563478
-179.0 113.0 0.011935543888384767
-179.0 115.0 0.012734929154841857
-179.0 117.0 0.013689137151049705
-179.0 119.0 0.014876475625087253
-179.0 121.0 0.016563214655231612
-179.0 123.0 0.018661535049323445
-179.0 125.0 0.021345002926320043
-179.0 127.0 0.024948932814932975
-179.0 129.0 0.029301170971309392
-179.0 131.0 0.03443460196170219
-179.0 133.0 0.04076506257357595
-179.0 135.0 0.04742397586490513
-179.0 137.0 0.05359640708913609
-179.0 139.0 0.05888580953071618
-179.0 141.0 0.06326107512764542
-179.0 143.0 0.06812384867962001
-179.0 145.0 0.07353224533891829
-179.0 147.0 0.07921830330400985
-179.0 149.0 0.0864879715064669
-179.0 151.0 0.09622056350900156
-179.0 153.0 0.10833051164564914
-179.0 155.0 0.12215144050619113
-179.0 157.0 0.1385046489012755
-179.0 159.0 0.15851264608495647
-179.0 161.0 0.1798543842643864
-179.0 163.0 0.19783668830962278
-179.0 165.0 0.2117586882711255
-179.0 167.0 0.22057484345615544
-179.0 169.0 0.22225892175782186
-179.0 171.0 0.2157397219256787
-179.0 173.0 0.20066647840621327
-179.0 175.0 0.17763421890597786
-179.0 177.0 0.14846476155251986
-179.0 179.0 0.11856879018887088
