# Table name/description: "Top500 pre-Proline (not Gly or Pro) B<30"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: -180.0 180.0 180 true
#   x2: -180.0 180.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
-179.0 -179.0 0.009129217510586122
-179.0 -177.0 0.007509442800715929
-179.0 -175.0 0.00602236812523292
-179.0 -173.0 0.0046977423244241034
-179.0 -171.0 0.003572683842245527
-179.0 -169.0 0.0026424681213041722
-179.0 -167.0 0.0019470408586197642
-179.0 -165.0 0.0014376379609586307
-179.0 -163.0 0.0010649938303893857
-179.0 -161.0 7.862154217420516E-4
-179.0 -159.0 5.683691635312779E-4
-179.0 -157.0 3.992340402905211E-4
-179.0 -155.0 2.6285416472315295E-4
-179.0 -153.0 1.520812874739954E-4
-179.0 -151.0 7.058730918531818E-5
-179.0 -149.0 2.1239713058137263E-5
-179.0 -147.0 2.518015391169354E-6
-179.0 -145.0 0.0
-179.0 -143.0 0.0
-179.0 -141.0 0.0
-179.0 -139.0 0.0
-179.0 -137.0 0.0
-179.0 -135.0 0.0
-179.0 -133.0 0.0
-179.0 -131.0 0.0
-179.0 -129.0 0.0
-179.0 -127.0 0.0
-179.0 -125.0 0.0
-179.0 -123.0 0.0
-179.0 -121.0 0.0
-179.0 -119.0 0.0
-179.0 -117.0 0.0
-179.0 -115.0 0.0
-179.0 -113.0 0.0
-179.0 -111.0 0.0
-179.0 -109.0 0.0
-179.0 -107.0 0.0
-179.0 -105.0 0.0
-179.0 -103.0 0.0
-179.0 -101.0 0.0
-179.0 -99.0 0.0
-179.0 -97.0 0.0
-179.0 -95.0 0.0
-179.0 -93.0 0.0
-179.0 -91.0 0.0
-179.0 -89.0 0.0
-179.0 -87.0 0.0
-179.0 -85.0 0.0
-179.0 -83.0 0.0
-179.0 -81.0 0.0
-179.0 -79.0 0.0
-179.0 -77.0 0.0
-179.0 -75.0 0.0
-179.0 -73.0 0.0
-179.0 -71.0 0.0
-179.0 -69.0 0.0
-179.0 -67.0 0.0
-179.0 -65.0 0.0
-179.0 -63.0 0.0
-179.0 -61.0 0.0
-179.0 -59.0 0.0
-179.0 -57.0 0.0
-179.0 -55.0 0.0
-179.0 -53.0 0.0
-179.0 -51.0 0.0
-179.0 -49.0 0.0
-179.0 -47.0 0.0
-179.0 -45.0 0.0
-179.0 -43.0 0.0
-179.0 -41.0 0.0
-179.0 -39.0 0.0
-179.0 -37.0 0.0
-179.0 -35.0 0.0
-179.0 -33.0 0.0
-179.0 -31.0 0.0
-179.0 -29.0 0.0
-179.0 -27.0 0.0
-179.0 -25.0 4.854115123372897E-8
-179.0 -23.0 6.692648177506333E-7
-179.0 -21.0 1.884034654553227E-6
-179.0 -19.0 3.5394059227762507E-6
-179.0 -17.0 5.48473565571726E-6
-179.0 -15.0 7.575493489790692E-6
-179.0 -13.0 9.67640073047874E-6
-179.0 -11.0 1.166434014054671E-5
-179.0 -9.0 1.343098330808744E-5
-179.0 -7.0 1.4885087735918176E-5
-179.0 -5.0 1.5954421899613553E-5
-179.0 -3.0 1.65872833434491E-5
-179.0 -1.0 1.675358230424411E-5
-179.0 1.0 1.6445471245040927E-5
-179.0 3.0 1.5677508908399927E-5
-179.0 5.0 1.4486355921901003E-5
-179.0 7.0 1.2930007462033973E-5
-179.0 9.0 1.2335695677632325E-5
-179.0 11.0 1.4332764970279039E-5
-179.0 13.0 1.8897959289040942E-5
-179.0 15.0 2.5972664448098953E-5
-179.0 17.0 3.546976860022151E-5
-179.0 19.0 4.933205341081499E-5
-179.0 21.0 6.933769164575672E-5
-179.0 23.0 9.511596357480568E-5
-179.0 25.0 1.2582182846660757E-4
-179.0 27.0 1.603482212343079E-4
-179.0 29.0 1.9793053953063889E-4
-179.0 31.0 2.377529891671243E-4
-179.0 33.0 2.789630560545414E-4
-179.0 35.0 3.2476504409391594E-4
-179.0 37.0 3.784718150814266E-4
-179.0 39.0 4.384558231094898E-4
-179.0 41.0 5.028971232108212E-4
-179.0 43.0 5.698364293591425E-4
-179.0 45.0 6.427140588532096E-4
