# Table name/description: "Top500 Glycine (sym) B<30"
# Number of dimensions: 2
# For each dimension, 1 to 2: lower_bound  upper_bound  number_of_bins  wrapping
#   x1: -180.0 180.0 180 true
#   x2: -180.0 180.0 180 true
# List of table coordinates and values. (Value is last number on each line.)
-179.0 -179.0 0.6648599149231209
-179.0 -177.0 0.6473600796976428
-179.0 -175.0 0.6169713516942094
-179.0 -173.0 0.575530480120336
-179.0 -171.0 0.5258407335966776
-179.0 -169.0 0.4716531952499986
-179.0 -167.0 0.4166749591490053
-179.0 -165.0 0.3631585933992154
-179.0 -163.0 0.3131659338755651
-179.0 -161.0 0.26752417656279515
-179.0 -159.0 0.22654253864332313
-179.0 -157.0 0.19068611362257293
-179.0 -155.0 0.1604858346135797
-179.0 -153.0 0.1351058868744701
-179.0 -151.0 0.11351640592575044
-179.0 -149.0 0.09558273991391054
-179.0 -147.0 0.08086659742051773
-179.0 -145.0 0.06891479847040638
-179.0 -143.0 0.058956728682502006
-179.0 -141.0 0.05043047376673863
-179.0 -139.0 0.04326046554826132
-179.0 -137.0 0.037441809979044914
-179.0 -135.0 0.03278805487399636
-179.0 -133.0 0.029104399335890742
-179.0 -131.0 0.025958428669573624
-179.0 -129.0 0.023138944406569207
-179.0 -127.0 0.020571226794698697
-179.0 -125.0 0.01823511760533731
-179.0 -123.0 0.016076117515495432
-179.0 -121.0 0.014132457006913283
-179.0 -119.0 0.012464390010368257
-179.0 -117.0 0.01105223806695752
-179.0 -115.0 0.00986384623815319
-179.0 -113.0 0.008869553914989569
-179.0 -111.0 0.0080325046278442
-179.0 -109.0 0.007346968367760675
-179.0 -107.0 0.006765277961962107
-179.0 -105.0 0.006271568271525985
-179.0 -103.0 0.005823283438336746
-179.0 -101.0 0.005412895441799114
-179.0 -99.0 0.005032559005640511
-179.0 -97.0 0.004685540581553365
-179.0 -95.0 0.0043602188202006035
-179.0 -93.0 0.004061730524876911
-179.0 -91.0 0.003799837976578132
-179.0 -89.0 0.0035781456858375725
-179.0 -87.0 0.0033972203204850433
-179.0 -85.0 0.0032605149930070086
-179.0 -83.0 0.003167051797562467
-179.0 -81.0 0.0031111718398042602
-179.0 -79.0 0.0030831136377052447
-179.0 -77.0 0.0030765153117353057
-179.0 -75.0 0.0030904726681810725
-179.0 -73.0 0.003110066466293474
-179.0 -71.0 0.003127198277239103
-179.0 -69.0 0.003139144964930698
-179.0 -67.0 0.0031404553725795413
-179.0 -65.0 0.0031310156066030174
-179.0 -63.0 0.003108749677033449
-179.0 -61.0 0.0030709273226702375
-179.0 -59.0 0.003020326501420147
-179.0 -57.0 0.002958497302347874
-179.0 -55.0 0.0028861850048650054
-179.0 -53.0 0.002803660328965937
-179.0 -51.0 0.002717563575883662
-179.0 -49.0 0.0026306179655294273
-179.0 -47.0 0.0025443250401356384
-179.0 -45.0 0.0024594785065293165
-179.0 -43.0 0.0023774235704365327
-179.0 -41.0 0.002300290267405542
-179.0 -39.0 0.002231027041979712
-179.0 -37.0 0.002174243743672745
-179.0 -35.0 0.0021348415446499317
-179.0 -33.0 0.0021167224808265927
-179.0 -31.0 0.002119824888632376
-179.0 -29.0 0.0021436456979303862
-179.0 -27.0 0.0021822971912005317
-179.0 -25.0 0.002226334348743213
-179.0 -23.0 0.00227307066580706
-179.0 -21.0 0.002321186983355765
-179.0 -19.0 0.0023709245168928006
-179.0 -17.0 0.0024213377357806547
-179.0 -15.0 0.002472569934588233
-179.0 -13.0 0.002526548689287291
-179.0 -11.0 0.0025823181459945946
-179.0 -9.0 0.002635141621308852
-179.0 -7.0 0.002680951955625625
-179.0 -5.0 0.0027181296377873873
-179.0 -3.0 0.0027452132601362323
-179.0 -1.0 0.0027628513906067047
-179.0 1.0 0.002768650753228886
-179.0 3.0 0.0027618782257328818
-179.0 5.0 0.002743554183587317
-179.0 7.0 0.0027145441917874043
-179.0 9.0 0.002676736335738505
-179.0 11.0 0.0026338710906267555
-179.0 13.0 0.0025893654961681614
-179.0 15.0 0.002544437226870265
-179.0 17.0 0.0024997929459128414
-179.0 19.0 0.002457604327062548
-179.0 21.0 0.002418527465278232
-179.0 23.0 0.0023809561954777738
-179.0 25.0 0.00234399974990418
-179.0 27.0 0.0023106706942738493
-179.0 29.0 0.0022879442872260443
